BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
36,195,0.671,1.475,0.348,0.503,1.258,0.349,0.169,0.217,0.101,3.9679,3.6748,17.500,20.284,43.750,43.684,-1
36,-1,0.671,1.475,0.348,0.503,1.258,0.349,0.169,0.217,0.101,-1,-1,-1,-1,-1,-1,0.77
37,0,0.671,1.475,0.348,0.503,1.258,0.349,0.169,0.217,0.101,3.6739,3.6739,17.969,17.969,43.750,43.750,-1
37,100,1.589,1.475,0.346,1.318,1.258,0.346,0.271,0.217,0.101,3.7016,3.6769,22.266,20.088,44.531,43.735,-1
37,195,0.673,1.474,0.344,0.493,1.258,0.344,0.180,0.216,0.100,3.5810,3.6744,18.750,20.020,47.500,43.378,-1
37,-1,0.673,1.474,0.344,0.493,1.258,0.344,0.180,0.216,0.100,-1,-1,-1,-1,-1,-1,0.63
38,0,0.673,1.474,0.344,0.493,1.258,0.344,0.180,0.216,0.100,3.6556,3.6556,21.875,21.875,46.484,46.484,-1
38,100,1.483,1.475,0.342,1.313,1.258,0.342,0.170,0.216,0.100,3.7561,3.6560,16.016,20.556,39.062,43.951,-1
38,195,0.636,1.474,0.340,0.493,1.258,0.340,0.142,0.216,0.100,3.6567,3.6623,27.500,20.530,46.250,43.762,-1
38,-1,0.636,1.474,0.340,0.493,1.258,0.340,0.142,0.216,0.100,-1,-1,-1,-1,-1,-1,0.64
39,0,0.636,1.474,0.340,0.493,1.258,0.340,0.142,0.216,0.100,3.6841,3.6841,20.312,20.312,40.625,40.625,-1
39,100,1.474,1.474,0.338,1.293,1.258,0.338,0.181,0.216,0.100,3.8607,3.6646,14.844,20.517,35.156,43.827,-1
39,195,0.662,1.474,0.336,0.497,1.259,0.336,0.165,0.216,0.100,3.7745,3.6743,18.750,20.414,43.750,43.668,-1
39,-1,0.662,1.474,0.336,0.497,1.259,0.336,0.165,0.216,0.100,-1,-1,-1,-1,-1,-1,0.68
40,0,0.662,1.474,0.336,0.497,1.259,0.336,0.165,0.216,0.100,3.7464,3.7464,18.750,18.750,41.406,41.406,-1
40,100,1.496,1.474,0.334,1.060,1.258,0.335,0.436,0.216,0.101,3.5670,3.6492,17.578,20.599,48.047,44.156,-1
40,195,0.642,1.474,0.332,0.484,1.258,0.333,0.158,0.217,0.101,3.9809,3.6551,15.000,20.604,36.250,43.838,-1
40,-1,0.642,1.474,0.332,0.484,1.258,0.333,0.158,0.217,0.101,-1,-1,-1,-1,-1,-1,0.63
41,0,0.642,1.474,0.332,0.484,1.258,0.333,0.158,0.217,0.101,3.6741,3.6741,21.484,21.484,45.312,45.312,-1
41,100,1.456,1.474,0.331,1.297,1.258,0.331,0.159,0.217,0.101,3.6847,3.6438,18.750,20.579,42.969,44.152,-1
41,195,0.635,1.474,0.329,0.468,1.258,0.329,0.167,0.216,0.101,3.7698,3.6553,25.000,20.644,43.750,43.822,-1
41,-1,0.635,1.474,0.329,0.468,1.258,0.329,0.167,0.216,0.101,-1,-1,-1,-1,-1,-1,0.6
42,0,0.635,1.474,0.329,0.468,1.258,0.329,0.167,0.216,0.101,3.5425,3.5425,24.219,24.219,44.531,44.531,-1
42,100,1.758,1.474,0.327,1.300,1.258,0.327,0.458,0.216,0.101,3.4461,3.6347,23.438,20.769,48.828,44.079,-1
42,195,0.852,1.474,0.325,0.419,1.258,0.326,0.434,0.216,0.101,3.5987,3.6417,21.250,20.660,41.250,44.058,-1
42,-1,0.852,1.474,0.325,0.419,1.258,0.326,0.434,0.216,0.101,-1,-1,-1,-1,-1,-1,0.52
43,0,0.852,1.474,0.325,0.419,1.258,0.326,0.434,0.216,0.101,3.6271,3.6271,19.922,19.922,43.750,43.750,-1
43,100,1.455,1.474,0.324,1.281,1.257,0.324,0.174,0.217,0.101,3.5786,3.6459,21.875,20.459,47.266,44.040,-1
43,195,0.733,1.474,0.322,0.534,1.257,0.323,0.199,0.217,0.102,3.4855,3.6597,30.000,20.384,50.000,43.786,-1
43,-1,0.733,1.474,0.322,0.534,1.257,0.323,0.199,0.217,0.102,-1,-1,-1,-1,-1,-1,0.7
44,0,0.733,1.474,0.322,0.534,1.257,0.323,0.199,0.217,0.102,3.7338,3.7338,19.922,19.922,39.453,39.453,-1
44,100,1.451,1.474,0.320,1.285,1.257,0.321,0.166,0.217,0.101,3.5844,3.6433,19.141,20.583,44.922,44.079,-1
44,195,0.657,1.474,0.319,0.490,1.257,0.319,0.167,0.217,0.101,4.2439,3.6421,13.750,20.578,33.750,44.062,-1
44,-1,0.657,1.474,0.319,0.490,1.257,0.319,0.167,0.217,0.101,-1,-1,-1,-1,-1,-1,0.58
45,0,0.657,1.474,0.319,0.490,1.257,0.319,0.167,0.217,0.101,3.7084,3.7084,20.312,20.312,39.453,39.453,-1
45,100,1.493,1.474,0.317,1.057,1.257,0.318,0.436,0.217,0.101,3.8347,3.6446,16.797,20.889,40.625,43.831,-1
45,195,0.676,1.474,0.316,0.517,1.257,0.316,0.160,0.217,0.101,3.8108,3.6496,16.250,20.742,43.750,43.954,-1
45,-1,0.676,1.474,0.316,0.517,1.257,0.316,0.160,0.217,0.101,-1,-1,-1,-1,-1,-1,0.7
46,0,0.676,1.474,0.316,0.517,1.257,0.316,0.160,0.217,0.101,3.8081,3.8081,19.922,19.922,38.281,38.281,-1
46,100,1.451,1.474,0.314,1.296,1.257,0.315,0.155,0.217,0.101,3.8028,3.6326,19.922,20.993,40.234,44.025,-1
46,195,0.640,1.474,0.313,0.503,1.257,0.313,0.137,0.216,0.101,3.7381,3.6329,20.000,20.948,45.000,44.206,-1
46,-1,0.640,1.474,0.313,0.503,1.257,0.313,0.137,0.216,0.101,-1,-1,-1,-1,-1,-1,0.61
47,0,0.640,1.474,0.313,0.503,1.257,0.313,0.137,0.216,0.101,3.6052,3.6052,15.625,15.625,43.750,43.750,-1
